機構代碼,機構名稱,權屬別,型態別,縣市鄉鎮,電話,地址,診療科別,西醫生,中醫師,牙醫師,藥師,藥劑生,護理師,護士,助產士,助產師,醫事檢驗師,醫事檢驗生,物理治療師,職能治療師,醫事放射師,醫事放射士,物理治療生,呼吸治療師,職能治療生,諮商心理師,臨床心理師,營養師,語言治療師,牙體技術師,聽力師,牙體技術生,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3537030044,順天診所,私立西醫診所,西醫醫務室,彰化縣和美鎮,04 7552126,彰化縣和美鎮和北里彰美路6段198號,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3537030106,黃內小兒科診所,私立西醫診所,西醫專科診所,彰化縣和美鎮,04 7563122,彰化縣和美鎮和北里彰美路六段二八號,"內科,兒科,",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3537030213,蔡嘉宏耳鼻喉科診所,私立西醫診所,西醫專科診所,彰化縣和美鎮,04 7558526,彰化縣和美鎮仁安路一六七號,"耳鼻喉科,",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3537011843,連哲震耳鼻喉科診所,私立西醫診所,西醫專科診所,彰化縣彰化市,04-7258790,彰化縣彰化市信義里中正路一段452號,"耳鼻喉科,",1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3537011969,張允藍小兒科診所〈京銘聯合門診〉,私立西醫診所,西醫專科診所,彰化縣彰化市,047263838,彰化縣彰化市永安街一六五號,"兒科,",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3537013061,群祐小兒科診所,私立西醫診所,西醫專科診所,彰化縣彰化市,"04-7330679,04-7275268",彰化縣彰化市新興里彰新路1段79號1樓,"兒科,",1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3537013150,陳祖傑耳鼻喉科診所,私立西醫診所,西醫診所,彰化縣彰化市,04─7375935,彰化縣彰化市大竹里彰南路2段187號及三竹路40巷22號,"耳鼻喉科,",3,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3537013187,曉陽眼科診所,私立西醫診所,西醫專科診所,彰化縣彰化市,04─7201818,彰化縣彰化市成功里民族路266號,"眼科,",3,,,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3537013285,邱俊仁內科診所,私立西醫診所,西醫專科診所,彰化縣彰化市,04─7236620,彰化縣彰化市中正里中正路一段263號,"內科,",1,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3537013329,鄭明宗小兒科診所,私立西醫診所,西醫專科診所,彰化縣彰化市,04─7231726,彰化縣彰化市中正路二段640號1樓,"兒科,",1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3537013365,張啟杉皮膚科診所,私立西醫診所,西醫專科診所,彰化縣彰化市,04─7283807；04─7321199,彰化縣彰化市三民路二六八號,"皮膚科,",4,,,3,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3537013409,永安診所,私立西醫診所,西醫專科診所,彰化縣彰化市,04-7231995,彰化縣彰化市興北里三民路205、207號,"內科,外科,",2,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3537010668,王光惠婦產科外科診所,私立西醫診所,西醫專科診所,彰化縣彰化市,04 7353316,彰化縣彰化市新興里彰美路一段２５６號,"外科,婦產科,",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3537010766,昭仁診所,私立西醫診所,西醫醫務室,彰化縣彰化市,04 7227520,彰化縣彰化市辭修路６５號,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3537011030,吉原診所,私立西醫診所,西醫醫務室,彰化縣彰化市,04 7627522,彰化縣彰化市中華西路２６６號,,2,,,1,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3532040424,孫浩診所,私立西醫診所,西醫醫務室,桃園市楊梅區,03 4823598,桃園市楊梅區中興路132號,,1,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3532025301,自立診所,私立西醫診所,西醫專科診所,桃園市中壢區,032853377,"桃園市中壢區永福路1092之1,1096號1樓","內科,",1,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3532025392,宏元診所,私立西醫診所,西醫診所,桃園市中壢區,03-4269069,桃園市中壢區延平路429號1樓、429之1號1樓,"內科,",3,,,,,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3532025436,台馨診所,私立西醫診所,西醫醫務室,桃園市中壢區,034343887,桃園市中壢區莊敬路192號1樓,"家庭醫學科,婦產科,",1,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3536020222,林眼科診所,私立西醫診所,西醫專科診所,臺中市東勢區,04 25884055,臺中市東勢區豐勢路３２６號1樓,"眼科,",1,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3536020339,維恩耳鼻喉科診所,私立西醫診所,西醫專科診所,臺中市東勢區,04 25885413,臺中市東勢區豐勢路三七二及三七四號,"耳鼻喉科,",3,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3536030111,大甲志仁外科診所,私立西醫診所,西醫專科診所,臺中市大甲區,04 26879387,臺中市大甲區蔣公路２３３號,"外科,",2,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3536010806,謝耳鼻喉科診所,私立西醫診所,西醫專科診所,臺中市豐原區,04 25334908,臺中市豐原區中山路１４３－１號,"耳鼻喉科,",1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3536010842,許獻榮診所,私立西醫診所,西醫專科診所,臺中市豐原區,04 25241528,臺中市豐原區南陽路２７１號,"內科,",1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3536010904,張威儀診所,私立西醫診所,西醫診所,臺中市豐原區,04 25293058,臺中市豐原區中興路６３號,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3534031432,曾家庭醫學科診所,私立西醫診所,西醫專科診所,宜蘭縣蘇澳鎮,9908866,宜蘭縣蘇澳鎮永榮里大同路29號,"家庭醫學科,",1,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3534040100,頭城診所,私立西醫診所,西醫醫務室,宜蘭縣頭城鎮,039776340,宜蘭縣頭城鎮城西里６鄰開蘭路５０號,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3534040146,杏林診所,私立西醫診所,西醫專科診所,宜蘭縣頭城鎮,039771486,宜蘭縣頭城鎮新興路１７號,"內科,",1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3534020046,仁和診所,私立西醫診所,西醫醫務室,宜蘭縣羅東鎮,039540168,宜蘭縣羅東鎮中山路三段259號,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3534020162,五福診所,私立西醫診所,西醫專科診所,宜蘭縣羅東鎮,039542344,宜蘭縣羅東鎮中正路１０８號,"眼科,",2,,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3532091529,佑康診所,私立西醫診所,西醫醫務室,桃園市龍潭區,03-4994221,桃園市龍潭區中興路二二五號,,1,,,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3532091565,平安診所,私立西醫診所,西醫醫務室,桃園市龍潭區,0926607315,桃園市龍潭區中正路296號,"內科,",3,,,1,1,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3532100014,慶華診所,私立西醫診所,西醫醫務室,桃園市平鎮區,03 4691902,桃園市平鎮區中豐路山頂段３１３號,"家庭醫學科,",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3732061203,果林牙醫診所,私立牙醫診所,牙醫一般診所,桃園市大園區,03-4331080,桃園市大園區果林村三民路二段四五八號,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3732070033,順天牙醫診所,私立牙醫診所,牙醫一般診所,桃園市龜山區,(02)82091097,桃園市龜山區龍壽村宏慶街２號,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3732070060,東昇牙醫診所,私立牙醫診所,牙醫一般診所,桃園市龜山區,03 3501105,桃園市龜山區中興路３７２之3號,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3732070104,夏德仁牙醫診所,私立牙醫診所,牙醫一般診所,桃園市龜山區,03 3503768,桃園市龜山區龜山村萬壽二段９４５號,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3817030446,耕笙中醫診所,私立中醫診所,中醫一般診所,臺中市西區,04 23209797,臺中市西區美村路一段３３號,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3817030580,懷安中醫診所,私立中醫診所,中醫一般診所,臺中市西區,04 23239303,臺中市西區華美西街一段３6號１、２Ｆ,,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3817030660,慧心中醫診所,私立中醫診所,中醫一般診所,臺中市西區,04-23750699,臺中市西區公館路一四○號一樓,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3817031701,信安中醫診所,私立中醫診所,中醫一般診所,臺中市西區,04 24716398,臺中市西區大進街210號1樓,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3817011478,德信中醫診所,私立中醫診所,中醫一般診所,臺中市中區,04-22226663,臺中市中區綠川西街175巷17號1樓,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3802070045,護生堂傷科中醫診所,私立中醫診所,中醫診所,高雄市前金區,07 2716789,高雄市前金區自強一路１４１號一樓,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3802052387,安誠中醫診所,私立中醫診所,中醫一般診所,高雄市三民區,07-3597278,高雄市三民區鼎力路79號1樓,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3802052618,鼻安中醫診所,私立中醫診所,中醫一般診所,高雄市三民區,07-3159199,高雄市三民區民族一路7號一樓,,,2,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3802052690,鴻安中醫診所,私立中醫診所,中醫一般診所,高雄市三民區,07-3895935,高雄市三民區建興路261號1樓,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3537011094,陳錫鎰小兒科診所,私立西醫診所,西醫專科診所,彰化縣彰化市,04 7259592,彰化縣彰化市民生南路七六之一號,"兒科,",1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3537011183,蕭耳鼻喉科診所,私立西醫診所,西醫專科診所,彰化縣彰化市,04 7223865,彰化縣彰化市三民路２１１號,"耳鼻喉科,",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3537011245,陳俊一皮膚科診所,私立西醫診所,西醫專科診所,彰化縣彰化市,04 7264264,彰化縣彰化市中正里中山路二段八八五號,"皮膚科,",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3537011334,李武波診所,私立西醫診所,西醫專科診所,彰化縣彰化市,04 7277538,彰化縣彰化市中華路１８５號,"骨科,復健科,",1,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3537011405,林明燦小兒科診所,私立西醫診所,西醫專科診所,彰化縣彰化市,04 7223526,彰化縣彰化市民權路２４３號,"兒科,",1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3537011496,彰化林內科診所,私立西醫診所,西醫專科診所,彰化縣彰化市,04 7255450,彰化縣彰化市旭光西路92號,"內科,",1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3537011530,博元婦產科診所,私立西醫診所,西醫專科診所,彰化縣彰化市,047260678,彰化縣彰化市信義里中正路一段三九二號,"婦產科,",2,,,2,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3537011629,戰克鴻家庭醫學科小兒科診所,私立西醫診所,西醫專科診所,彰化縣彰化市,04─7331788,彰化縣彰化市永安街四四二之一、四四六號,"家庭醫學科,兒科,",1,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3536202519,簡邑軒診所,私立西醫診所,西醫專科診所,臺中市大里區,04-24826128,臺中市大里區大里路七十八號,"內科,",1,,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3536202546,王思為診所,私立西醫診所,西醫專科診所,臺中市大里區,04 24861899,臺中市大里區中興路二段251之1號,"內科,",2,,,1,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3536202635,朝陽診所,私立西醫診所,西醫專科診所,臺中市大里區,04-24965000,臺中市大里區成功路五四三號一、二樓,"兒科,復健科,",2,,,,1,1,,,,,,4,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3537010159,莊永熙診所,私立西醫診所,西醫專科診所,彰化縣彰化市,,彰化縣彰化市民族路四九三號,"家庭醫學科,兒科,",1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3537010211,許小兒科診所,私立西醫診所,西醫專科診所,彰化縣彰化市,04 7222279,彰化縣彰化市信義里中正路1段452號1樓,"兒科,",1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3537010373,林沙滿診所,私立西醫診所,西醫專科診所,彰化縣彰化市,047228786,彰化縣彰化市民生路３３３號,"家庭醫學科,兒科,",1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3537010435,林介山泌尿科皮膚科診所,私立西醫診所,西醫專科診所,彰化縣彰化市,04 7239666,彰化縣彰化市長興街５２號,"泌尿科,皮膚科,",1,,,1,1,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3536200640,李良小兒科診所,私立西醫診所,西醫專科診所,臺中市大里區,04 24810998,臺中市大里區益民路二段１１９號,"兒科,",1,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3536200686,胡國祥皮膚科診所,私立西醫診所,西醫專科診所,臺中市大里區,04-24864308,臺中市大里區中興路二段六八六號,"皮膚科,",1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3536200757,陳建利診所,私立西醫診所,西醫診所,臺中市大里區,04-24935145,臺中市大里區成功路385號1、2樓及387號1樓,,4,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3536201101,三上耳鼻喉科診所,私立西醫診所,西醫專科診所,臺中市大里區,04-24953856,臺中市大里區成功路４１９、４２１號,"耳鼻喉科,",1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3536201156,何延慶婦產科診所,私立西醫診所,西醫專科診所,臺中市大里區,04 24813233,臺中市大里區東榮路一五五、一五七號,"婦產科,",2,,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3536201343,陳祥雪小兒科診所,私立西醫診所,西醫專科診所,臺中市大里區,04-24850052,臺中市大里區西榮里新生西路４２號,"兒科,",2,,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3532070388,黃博駿耳鼻喉科診所,私立西醫診所,西醫專科診所,桃園市龜山區,03 3501199,桃園市龜山區萬壽路二段９８８號,"耳鼻喉科,",1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3532070440,周光偉診所,私立西醫診所,西醫醫務室,桃園市龜山區,03 3505588,桃園市龜山區萬壽路二段1085號,,2,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3532050555,林會川診所,私立西醫診所,西醫專科診所,桃園市蘆竹區,03 3125941,桃園市蘆竹區南榮村光明路一段１２號,"家庭醫學科,",1,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3536070268,月眉診所,私立西醫診所,西醫診所,臺中市后里區,04 25572266,臺中市后里區眉山里甲后路９１９號,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3536071381,吉泰診所,私立西醫診所,西醫診所,臺中市后里區,04-25585980,臺中市后里區甲后路149、151號,"內科,",1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3536080031,祥祐診所,私立西醫診所,西醫診所,臺中市神岡區,04 20201825,臺中市神岡區五權路６９號,,1,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3536080086,源美內兒科診所,私立西醫診所,西醫專科診所,臺中市神岡區,04 25626065,臺中市神岡區神岡路４５－１號,"內科,兒科,",2,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3536080273,鄧政宗耳鼻喉科診所,私立西醫診所,西醫專科診所,臺中市神岡區,04-25630961,臺中市神岡區中山路四八九號,"耳鼻喉科,",1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3536040322,林澤民小兒科診所,私立西醫診所,西醫專科診所,臺中市清水區,04 26233935,臺中市清水區中山路２４２之１號,"兒科,",1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3536040402,楊進隆皮膚科診所,私立西醫診所,西醫專科診所,臺中市清水區,04 26239333,臺中市清水區南寧里光華路一六七號,"皮膚科,",3,,,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3536041445,吳內科診所,私立西醫診所,西醫專科診所,臺中市清水區,04-26227702,臺中市清水區西寧路81之1號,"內科,",1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3535010777,竹苗眼科診所,私立西醫診所,西醫專科診所,苗栗縣苗栗市,037331168,苗栗縣苗栗市中正路８７１號,"眼科,",4,,,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3535012011,天恩診所,私立西醫診所,西醫醫務室,苗栗縣苗栗市,037-277295,苗栗縣苗栗市中正路39號1樓及41號1-2樓,"家庭醫學科,神經外科,",2,,,,,2,1,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3535012075,台糖診所,私立西醫診所,西醫專科診所,苗栗縣苗栗市,037-369147,苗栗縣苗栗市中正路1293、1295號1樓,"內科,",2,,,1,,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3535012164,康平皮膚科診所,私立西醫診所,西醫醫務室,苗栗縣苗栗市,037-360222,苗栗縣苗栗市信義街31號2樓,"皮膚科,",1,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3534070108,張世屏診所,私立西醫診所,西醫醫務室,宜蘭縣員山鄉,03-9223909,宜蘭縣員山鄉員山村員山路１段１66號,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3534080051,群英診所,私立西醫診所,西醫醫務室,宜蘭縣冬山鄉,039581924,宜蘭縣冬山鄉群英村和平路９號,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3801200094,生德堂中醫診所,私立中醫診所,中醫一般診所,臺北市文山區,0229364616,臺北市文山區忠順街一段２６巷２３號,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3801200192,東山中醫診所,私立中醫診所,中醫診所,臺北市文山區,0229339595,臺北市文山區興隆路三段198號,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3801200236,豫章堂中醫診所,私立中醫診所,中醫一般診所,臺北市文山區,0229318335,臺北市文山區興隆路一段９０號,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3801182153,劉桂蘭中醫診所,私立中醫診所,中醫一般診所,臺北市中正區,33224323,臺北市中正區忠孝東路一段35號2樓,,,2,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3801182180,顧安千金中醫診所,私立中醫診所,中醫一般診所,臺北市中正區,23214530,臺北市中正區紹興北街8號2樓之1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3801182288,峻毅中醫診所,私立中醫診所,中醫診所,臺北市中正區,23678886,臺北市中正區和平西路一段30號,,,2,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3801151845,惠眾中醫診所,私立中醫診所,中醫一般診所,臺北市士林區,28336191,臺北市士林區美德街70號,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3801151890,天御中醫診所,私立中醫診所,中醫一般診所,臺北市士林區,28339549,臺北市士林區德行東路215號,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3801152075,歐彥君中醫診所,私立中醫診所,中醫診所,臺北市士林區,28711655,臺北市士林區天母西路52號,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3801110288,內湖中醫診所,私立中醫診所,中醫一般診所,臺北市內湖區,0227909187,臺北市內湖區成功路三段１７４巷１號１樓，３樓,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3801111403,祐康中醫診所,私立中醫診所,中醫一般診所,臺北市內湖區,26572818,臺北市內湖區文德路210巷30弄23號,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3801111501,合慶中醫診所,私立中醫診所,中醫一般診所,臺北市內湖區,87977598,臺北市內湖區江南街15號,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3817020100,大立內外科中醫診所,私立中醫診所,中醫專科診所,臺中市東區,04 22283196,臺中市東區復興路四段２１８－１號,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3817020431,甘泉堂中醫診所,私立中醫診所,中醫一般診所,臺中市東區,04 -22201221,臺中市東區和平街一七六號二樓,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3817020511,廣達中醫診所,私立中醫診所,中醫一般診所,臺中市東區,04 22811899,臺中市東區大智路２９４、２９４－２樓－２,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3812011781,元安中醫診所,私立中醫診所,中醫一般診所,新竹市東區,03-5628567,新竹市東區食品路４４８號,,,2,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3812011923,上明中醫聯合診所,私立中醫診所,中醫一般診所,新竹市東區,03-5679099,新竹市東區關東里光復路一段266號,,,2,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
